transaction_id,upi_id,customer_id,timestamp,amount,transaction_type,merchant_id,counterparty_upi,status,device_id,device_type,channel,fraud_flag,reversal_flag,failure_reason
txn10000189,alicia1174@upi,cust100092,2024-12-25 23:09,9.97,receive,,user4483@upi,success,dev100092,tablet,app,FALSE,FALSE,
txn10000190,diana3545@upi,cust104885,2024-09-30 04:51,23.12,receive,,user1880@upi,success,dev104885,feature_phone,qr_code,FALSE,FALSE,
txn10000191,john6842@upi,cust100196,2025-05-25 02:34,38.39,send,,user5964@upi,success,dev100196,tablet,qr_code,FALSE,FALSE,
txn10000192,parker2551@upi,cust104318,2025-06-27 07:53,20.93,send,,user7499@upi,success,dev104318,feature_phone,app,FALSE,FALSE,
txn10000193,michael1667@upi,cust102194,2024-12-15 05:49,4.76,receive,,user4939@upi,success,dev102194,ios,qr_code,FALSE,FALSE,
txn10000194,maria9785@upi,cust105082,2023-03-13 13:53,116.81,merchant_payment,merch1083,user3297@upi,success,dev105082,tablet,qr_code,FALSE,FALSE,
txn10000195,richard2841@upi,cust100412,2024-07-21 22:51,39.38,merchant_payment,merch1258,user6992@upi,success,dev100412,android,app,FALSE,FALSE,
txn10000196,cindy9803@upi,cust107888,2025-06-28 11:34,38.73,merchant_payment,merch1274,user5600@upi,success,dev107888,tablet,app,FALSE,FALSE,
txn10000197,charles2545@upi,cust108219,2025-07-03 11:13,87.66,send,,user2142@upi,success,dev108219,ios,qr_code,FALSE,FALSE,
txn10000198,lisa5386@upi,cust105965,2025-05-03 07:16,31.42,merchant_payment,merch1472,user1629@upi,success,dev105965,android,app,FALSE,FALSE,
txn10000199,dr.6131@upi,cust107484,2025-01-06 10:18,29.48,send,,user1419@upi,success,dev107484,tablet,app,FALSE,FALSE,
txn10000200,julie8345@upi,cust105575,2025-08-04 09:11,27.61,receive,,user9968@upi,success,dev105575,ios,intent,FALSE,FALSE,
txn10000201,susan8455@upi,cust103710,2024-07-01 07:06,25.3,send,,user2618@upi,success,dev103710,tablet,app,FALSE,FALSE,
txn10000202,margaret7370@upi,cust103413,2023-03-10 14:47,50.68,send,,user9996@upi,success,dev103413,tablet,qr_code,FALSE,FALSE,
txn10000203,carla1462@upi,cust101333,2024-04-08 12:57,30.62,receive,,user2326@upi,success,dev101333,feature_phone,qr_code,FALSE,FALSE,
txn10000204,joshua9473@upi,cust107706,2025-07-27 13:33,17.45,merchant_payment,merch1486,user1934@upi,success,dev107706,tablet,app,FALSE,FALSE,
txn10000205,justin6627@upi,cust103650,2025-07-27 19:23,43.22,merchant_payment,merch1425,user6723@upi,success,dev103650,ios,app,FALSE,FALSE,
txn10000206,frank7753@upi,cust109993,2025-08-02 17:23,106.57,send,,user9558@upi,success,dev109993,feature_phone,intent,FALSE,FALSE,
txn10000207,debbie7550@upi,cust103700,2022-12-06 10:33,53.18,merchant_payment,merch1389,user5544@upi,failed,dev103700,feature_phone,app,FALSE,TRUE,network_error
txn10000208,jessica4550@upi,cust101640,2024-02-02 20:26,16.64,receive,,user4253@upi,success,dev101640,ios,app,FALSE,FALSE,
txn10000209,christine1522@upi,cust100787,2022-02-14 15:30,50.04,bill_pay,merch1395,user8593@upi,failed,dev100787,feature_phone,app,FALSE,FALSE,incorrect_pin
txn10000210,jill4769@upi,cust101541,2025-07-01 11:13,22.83,merchant_payment,merch1432,user5702@upi,success,dev101541,tablet,intent,FALSE,FALSE,
txn10000211,donald6927@upi,cust106959,2024-10-20 07:07,31.74,merchant_payment,merch1252,user7978@upi,success,dev106959,feature_phone,intent,FALSE,FALSE,
txn10000212,alvin5871@upi,cust106489,2025-06-17 08:58,52.15,send,,user3067@upi,success,dev106489,feature_phone,intent,FALSE,FALSE,
txn10000213,melissa2321@upi,cust104665,2023-12-07 17:29,19.91,receive,,user1179@upi,success,dev104665,ios,intent,FALSE,FALSE,
txn10000214,yolanda4305@upi,cust109317,2025-06-28 20:57,13.37,receive,,user1804@upi,success,dev109317,android,qr_code,FALSE,FALSE,
txn10000215,james6660@upi,cust103483,2025-04-28 11:26,97.08,receive,,user8592@upi,pending,dev201475,tablet,intent,FALSE,FALSE,
txn10000216,sara7711@upi,cust104166,2025-07-14 09:05,36.58,send,,user7976@upi,success,dev104166,android,app,FALSE,FALSE,
txn10000217,kimberly4269@upi,cust101066,2024-10-30 13:53,49.87,send,,user3287@upi,success,dev101066,tablet,qr_code,FALSE,FALSE,
txn10000218,michael9745@upi,cust108763,2025-03-15 03:49,47.67,send,,user9738@upi,failed,dev201291,ios,intent,FALSE,FALSE,incorrect_pin
txn10000219,daniel9394@upi,cust108021,2024-10-15 00:07,48.87,send,,user9075@upi,success,dev108021,feature_phone,intent,FALSE,FALSE,
txn10000220,theresa8340@upi,cust104016,2025-07-26 20:40,18.63,send,,user6034@upi,success,dev104016,tablet,intent,FALSE,FALSE,
txn10000221,deanna4100@upi,cust100427,2025-08-01 06:16,17.39,send,,user1625@upi,success,dev100427,feature_phone,app,FALSE,FALSE,
txn10000222,james5729@upi,cust108536,2025-02-19 16:21,30.24,send,,user1573@upi,success,dev108536,ios,qr_code,FALSE,FALSE,
txn10000223,amy8660@upi,cust104531,2025-05-14 21:26,48.93,merchant_payment,merch1482,user7764@upi,success,dev104531,ios,intent,FALSE,FALSE,
txn10000224,whitney5339@upi,cust105738,2025-03-15 02:28,53.02,send,,user2900@upi,success,dev200439,android,app,FALSE,FALSE,
txn10000225,jackie2270@upi,cust102583,2024-06-23 07:47,23.41,send,,user9039@upi,success,dev102583,android,app,FALSE,FALSE,
txn10000226,cole5467@upi,cust108438,2025-07-29 09:00,15.28,receive,,user9557@upi,success,dev108438,tablet,app,FALSE,FALSE,
txn10000227,tiffany5771@upi,cust108659,2025-06-21 15:52,39.43,receive,,user6186@upi,failed,dev201093,tablet,intent,FALSE,FALSE,bank_down
txn10000228,ryan3073@upi,cust109018,2025-04-21 18:44,27.02,receive,,user3651@upi,success,dev109018,feature_phone,intent,FALSE,FALSE,
txn10000229,erin2493@upi,cust107555,2025-03-03 09:48,33.76,send,,user1109@upi,success,dev201425,android,app,FALSE,FALSE,
txn10000230,michelle1500@upi,cust104691,2025-03-19 03:07,21.63,send,,user9652@upi,success,dev104691,android,qr_code,FALSE,FALSE,
txn10000231,robert4048@upi,cust102745,2024-08-30 20:13,53.75,send,,user7858@upi,success,dev102745,ios,qr_code,FALSE,FALSE,
txn10000232,taylor6493@upi,cust101451,2023-09-14 10:23,11.69,receive,,user7696@upi,success,dev101451,tablet,qr_code,FALSE,FALSE,
txn10000233,lawrence2440@upi,cust108957,2025-04-08 10:03,65.29,merchant_payment,merch1443,user8107@upi,success,dev108957,ios,intent,FALSE,FALSE,
txn10000234,christy4720@upi,cust104948,2025-06-19 16:27,4.36,send,,user6153@upi,success,dev104948,feature_phone,intent,FALSE,FALSE,
txn10000235,kyle6717@upi,cust108179,2024-11-15 14:52,27.76,bill_pay,merch1218,user8713@upi,success,dev108179,ios,app,TRUE,FALSE,
txn10000236,rachael2646@upi,cust100697,2024-02-28 07:12,61.05,receive,,user9309@upi,failed,dev200960,feature_phone,intent,FALSE,FALSE,account_blocked
txn10000237,jamie2640@upi,cust109115,2023-10-05 07:12,14.55,send,,user8917@upi,success,dev109115,feature_phone,app,FALSE,FALSE,
txn10000238,marisa2638@upi,cust106244,2025-03-28 08:55,73.02,merchant_payment,merch1221,user4587@upi,success,dev106244,feature_phone,qr_code,FALSE,FALSE,
txn10000239,mark1144@upi,cust101407,2025-04-17 21:51,11.76,merchant_payment,merch1034,user6451@upi,success,dev101407,feature_phone,qr_code,FALSE,FALSE,
txn10000240,james6817@upi,cust102727,2024-11-21 16:15,21.79,send,,user3232@upi,success,dev102727,feature_phone,app,FALSE,FALSE,
txn10000241,carolyn9468@upi,cust104444,2023-11-27 15:31,21.07,merchant_payment,merch1374,user8630@upi,success,dev104444,feature_phone,qr_code,FALSE,FALSE,
txn10000242,nathan8320@upi,cust102825,2024-01-02 06:30,15.91,send,,user3733@upi,success,dev102825,android,intent,FALSE,FALSE,
txn10000243,samantha8299@upi,cust108298,2025-08-01 02:11,31.21,merchant_payment,merch1027,user1715@upi,success,dev108298,feature_phone,app,FALSE,FALSE,
txn10000244,alex5036@upi,cust104324,2025-07-16 08:29,42.37,send,,user4645@upi,success,dev104324,feature_phone,qr_code,FALSE,FALSE,
txn10000245,debbie6006@upi,cust107196,2025-02-28 07:30,23.01,receive,,user5986@upi,success,dev107196,tablet,app,FALSE,FALSE,
txn10000246,lori7629@upi,cust105185,2025-07-31 14:31,54.32,merchant_payment,merch1212,user1899@upi,pending,dev105185,feature_phone,intent,FALSE,FALSE,
txn10000247,tabitha7920@upi,cust105657,2023-10-31 23:13,6.64,receive,,user7011@upi,success,dev105657,ios,qr_code,FALSE,FALSE,
txn10000248,jennifer8880@upi,cust102035,2025-06-23 21:42,25.22,merchant_payment,merch1240,user9059@upi,success,dev102035,android,intent,FALSE,FALSE,
txn10000249,emily8218@upi,cust109937,2025-06-13 11:32,25.02,receive,,user9488@upi,success,dev109937,android,qr_code,FALSE,FALSE,
txn10000250,robert4590@upi,cust102164,2024-06-15 22:14,51.76,merchant_payment,merch1495,user8270@upi,success,dev201327,ios,intent,FALSE,FALSE,
txn10000251,jacqueline7847@upi,cust100428,2023-11-04 18:32,23.73,bill_pay,merch1053,user7446@upi,success,dev100428,tablet,intent,FALSE,FALSE,
txn10000252,michael7061@upi,cust109585,2025-06-12 02:26,20.85,send,,user7680@upi,success,dev109585,android,app,FALSE,FALSE,
txn10000253,ian2687@upi,cust109995,2025-02-12 09:19,30.16,receive,,user5911@upi,success,dev109995,feature_phone,app,FALSE,FALSE,
txn10000254,adam7073@upi,cust101008,2024-11-02 08:22,11.68,merchant_payment,merch1379,user5637@upi,success,dev101008,tablet,qr_code,FALSE,FALSE,
txn10000255,christopher4157@upi,cust101476,2025-07-17 05:54,19.02,send,,user6860@upi,failed,dev101476,tablet,intent,FALSE,FALSE,account_blocked
txn10000256,kimberly3258@upi,cust102098,2022-04-15 15:45,11.6,send,,user3039@upi,success,dev102098,ios,qr_code,FALSE,FALSE,
txn10000257,jerry6442@upi,cust106866,2025-05-17 23:52,32.15,send,,user3376@upi,success,dev201805,feature_phone,intent,FALSE,FALSE,
txn10000258,mrs.7353@upi,cust108363,2025-02-04 03:57,16.51,send,,user1232@upi,success,dev108363,tablet,app,FALSE,FALSE,
txn10000259,lori4266@upi,cust102514,2021-12-16 16:51,15.63,receive,,user1364@upi,success,dev102514,ios,intent,FALSE,FALSE,
txn10000260,anna7590@upi,cust103999,2025-05-16 19:53,50.19,receive,,user2643@upi,success,dev103999,tablet,intent,FALSE,FALSE,
txn10000261,wanda7759@upi,cust107579,2025-08-01 04:55,10.54,receive,,user4139@upi,success,dev107579,android,app,FALSE,FALSE,
txn10000262,ian8386@upi,cust100881,2025-05-02 01:53,60.53,merchant_payment,merch1477,user1420@upi,success,dev100881,feature_phone,qr_code,FALSE,FALSE,
txn10000263,james2155@upi,cust103440,2025-03-22 15:59,145.94,send,,user6869@upi,failed,dev201538,feature_phone,qr_code,FALSE,FALSE,network_error
txn10000264,henry8649@upi,cust104571,2023-04-04 10:46,22.22,send,,user3135@upi,success,dev104571,feature_phone,intent,FALSE,FALSE,
txn10000265,jonathon3792@upi,cust103411,2025-05-06 16:29,21.56,receive,,user5634@upi,success,dev103411,tablet,intent,FALSE,FALSE,
txn10000266,amy5661@upi,cust108366,2025-07-14 01:32,32.3,merchant_payment,merch1127,user9202@upi,success,dev108366,tablet,intent,FALSE,FALSE,
txn10000267,brandon6597@upi,cust100838,2023-12-10 08:26,39.7,send,,user7349@upi,success,dev100838,feature_phone,intent,FALSE,FALSE,
txn10000268,kaitlyn8063@upi,cust104144,2023-04-06 05:30,32.18,receive,,user4543@upi,success,dev200997,android,app,FALSE,FALSE,
txn10000269,jennifer7322@upi,cust100397,2025-07-08 14:56,24.02,merchant_payment,merch1430,user1977@upi,success,dev100397,android,intent,FALSE,FALSE,
txn10000270,natalie4340@upi,cust107426,2024-11-06 18:36,35.19,send,,user1305@upi,failed,dev107426,tablet,intent,FALSE,FALSE,account_blocked
txn10000271,valerie9281@upi,cust107379,2025-07-09 15:49,29.9,send,,user8754@upi,success,dev107379,android,qr_code,FALSE,FALSE,
txn10000272,vincent1264@upi,cust101171,2024-07-11 02:24,72.16,send,,user6128@upi,success,dev101171,android,intent,FALSE,FALSE,
txn10000273,david6092@upi,cust104266,2024-12-16 18:12,82.8,send,,user9302@upi,success,dev104266,tablet,intent,FALSE,FALSE,
txn10000274,robert5823@upi,cust101928,2025-06-27 09:21,12.28,send,,user4289@upi,success,dev201234,tablet,intent,FALSE,FALSE,
txn10000275,cindy5059@upi,cust107658,2024-05-16 04:27,31.3,merchant_payment,merch1218,user9401@upi,success,dev107658,ios,qr_code,FALSE,FALSE,
txn10000276,robert3886@upi,cust107647,2025-07-19 16:40,26.36,merchant_payment,merch1054,user6457@upi,success,dev107647,feature_phone,intent,FALSE,FALSE,
txn10000277,vanessa3066@upi,cust109032,2023-06-13 04:39,16.86,merchant_payment,merch1287,user9024@upi,success,dev109032,android,qr_code,FALSE,FALSE,
txn10000278,rachel8362@upi,cust102719,2025-06-10 15:25,58.4,send,,user3124@upi,success,dev201796,android,intent,FALSE,FALSE,
txn10000279,bianca5999@upi,cust102716,2024-11-14 18:53,29.53,receive,,user5071@upi,success,dev102716,android,intent,FALSE,FALSE,
txn10000280,christopher2502@upi,cust108395,2025-08-06 02:34,13.32,receive,,user2462@upi,success,dev108395,tablet,app,FALSE,FALSE,
txn10000281,edward4822@upi,cust102417,2024-12-23 03:06,43.35,send,,user7323@upi,pending,dev102417,ios,intent,FALSE,FALSE,
txn10000282,michael4198@upi,cust101098,2025-06-11 11:56,32.28,send,,user2442@upi,success,dev101098,tablet,qr_code,FALSE,FALSE,
txn10000283,tammy4535@upi,cust100094,2024-11-23 11:53,60.66,merchant_payment,merch1349,user6531@upi,success,dev100094,android,qr_code,FALSE,FALSE,
txn10000284,laurie1808@upi,cust100057,2025-02-07 08:03,114.28,receive,,user8992@upi,success,dev100057,android,intent,FALSE,FALSE,
txn10000285,matthew5174@upi,cust103928,2025-06-14 14:30,15.24,receive,,user8375@upi,success,dev103928,ios,qr_code,FALSE,FALSE,
txn10000286,mrs.3810@upi,cust109224,2025-07-01 08:39,10.58,send,,user7047@upi,success,dev109224,android,qr_code,FALSE,FALSE,
txn10000287,william2160@upi,cust108561,2025-07-12 07:04,33.65,send,,user7830@upi,success,dev108561,feature_phone,app,FALSE,FALSE,
txn10000288,jennifer1451@upi,cust103805,2025-07-04 10:35,14.58,receive,,user7967@upi,success,dev201216,feature_phone,app,FALSE,FALSE,
txn10000289,robert3463@upi,cust103644,2025-03-16 18:41,26.47,merchant_payment,merch1308,user6549@upi,success,dev103644,tablet,app,FALSE,FALSE,
txn10000290,tyler5088@upi,cust107871,2025-06-23 14:13,14.19,send,,user8222@upi,success,dev107871,ios,qr_code,FALSE,FALSE,
txn10000291,kevin6699@upi,cust101357,2024-10-27 01:08,39.67,send,,user7583@upi,success,dev101357,android,app,FALSE,FALSE,
txn10000292,william7554@upi,cust106277,2024-05-29 16:00,36.97,receive,,user6862@upi,success,dev106277,ios,qr_code,FALSE,FALSE,
txn10000293,curtis9647@upi,cust100111,2025-07-24 07:22,30.72,receive,,user3764@upi,success,dev100111,android,qr_code,FALSE,FALSE,
txn10000294,lisa8067@upi,cust105418,2024-07-03 18:49,17.28,receive,,user8756@upi,success,dev105418,feature_phone,qr_code,FALSE,FALSE,
txn10000295,karen5147@upi,cust103741,2022-06-26 09:27,16.21,receive,,user1809@upi,success,dev103741,ios,app,FALSE,FALSE,
txn10000296,brian4020@upi,cust107352,2025-07-15 05:29,70.27,merchant_payment,merch1492,user4500@upi,success,dev107352,android,app,FALSE,FALSE,
txn10000297,david5392@upi,cust102802,2025-03-08 00:27,165.13,send,,user1834@upi,success,dev102802,feature_phone,qr_code,FALSE,FALSE,
txn10000298,anthony2263@upi,cust102871,2025-02-24 07:43,13.68,send,,user2622@upi,success,dev102871,tablet,qr_code,FALSE,FALSE,
txn10000299,donna1448@upi,cust101618,2024-09-27 14:17,43.19,merchant_payment,merch1492,user4414@upi,success,dev101618,ios,app,FALSE,FALSE,
txn10000300,daniel7794@upi,cust102884,2025-05-26 20:02,49.28,merchant_payment,merch1321,user5213@upi,success,dev102884,android,app,FALSE,FALSE,
txn10000301,michael5256@upi,cust102372,2024-12-09 09:57,137.06,send,,user5053@upi,success,dev102372,ios,app,FALSE,FALSE,
txn10000302,vicki6490@upi,cust100277,2025-03-06 22:17,42.26,receive,,user2632@upi,success,dev100277,tablet,app,FALSE,FALSE,
txn10000303,jocelyn9340@upi,cust108678,2023-10-01 16:00,19.43,receive,,user1378@upi,success,dev108678,android,qr_code,FALSE,FALSE,
txn10000304,wendy6613@upi,cust106126,2024-10-11 08:02,13.3,receive,,user1268@upi,success,dev106126,android,app,FALSE,FALSE,
txn10000305,brett2519@upi,cust102397,2024-10-14 19:30,35.73,send,,user5438@upi,success,dev102397,android,app,FALSE,FALSE,
txn10000306,christopher5149@upi,cust104168,2025-07-25 00:45,62.8,merchant_payment,merch1418,user5971@upi,success,dev104168,android,app,FALSE,FALSE,
txn10000307,stacy2417@upi,cust102576,2025-06-28 21:42,33.73,send,,user4777@upi,success,dev200555,android,app,FALSE,FALSE,
txn10000308,edward5170@upi,cust104048,2024-08-24 21:11,36.72,send,,user6150@upi,success,dev104048,ios,app,FALSE,FALSE,
txn10000309,rebecca7109@upi,cust103884,2024-10-03 10:28,85.69,send,,user9774@upi,success,dev103884,android,qr_code,FALSE,FALSE,
txn10000310,nancy8218@upi,cust107904,2024-04-02 11:17,23.02,receive,,user3439@upi,success,dev107904,android,qr_code,FALSE,FALSE,
txn10000311,michelle2109@upi,cust101680,2022-10-03 05:00,50.1,receive,,user8385@upi,success,dev101680,ios,qr_code,FALSE,FALSE,
txn10000312,dale1361@upi,cust109735,2025-05-28 21:51,5.7,send,,user6456@upi,success,dev109735,feature_phone,app,FALSE,FALSE,
txn10000313,kevin8092@upi,cust105414,2025-07-27 12:31,80.74,merchant_payment,merch1022,user9947@upi,success,dev105414,android,app,FALSE,FALSE,
txn10000314,david3829@upi,cust107863,2024-08-26 21:48,37.36,send,,user6338@upi,success,dev107863,android,app,FALSE,FALSE,
txn10000315,courtney3410@upi,cust108020,2025-06-24 22:08,27.15,merchant_payment,merch1051,user1901@upi,success,dev201501,tablet,qr_code,FALSE,FALSE,
txn10000316,kimberly9892@upi,cust101804,2025-08-04 10:15,29.51,merchant_payment,merch1148,user1914@upi,success,dev101804,ios,intent,FALSE,FALSE,
txn10000317,marissa4444@upi,cust101803,2024-12-27 22:47,42.37,send,,user8199@upi,success,dev101803,ios,qr_code,FALSE,FALSE,
txn10000318,amanda6183@upi,cust103729,2024-09-28 22:43,34.12,receive,,user4153@upi,success,dev103729,tablet,intent,FALSE,FALSE,
txn10000319,rachael8438@upi,cust105065,2025-06-29 11:42,81.67,send,,user4677@upi,success,dev105065,tablet,qr_code,FALSE,FALSE,
txn10000320,katherine2455@upi,cust109836,2025-08-01 19:17,16,send,,user2172@upi,success,dev109836,ios,intent,FALSE,FALSE,
txn10000321,elizabeth1783@upi,cust107547,2022-12-22 20:01,61.16,merchant_payment,merch1424,user7426@upi,success,dev107547,feature_phone,qr_code,FALSE,FALSE,
txn10000322,richard4923@upi,cust109588,2025-07-29 18:23,23.33,send,,user6391@upi,success,dev109588,tablet,app,FALSE,FALSE,
txn10000323,taylor6216@upi,cust102229,2025-05-12 03:51,10.2,send,,user6040@upi,success,dev102229,ios,intent,FALSE,FALSE,
txn10000324,mr.5823@upi,cust101068,2025-07-06 19:06,36.15,merchant_payment,merch1395,user2206@upi,success,dev101068,android,intent,FALSE,FALSE,
txn10000325,susan2276@upi,cust102534,2024-04-11 22:08,32.28,receive,,user6824@upi,success,dev102534,feature_phone,app,FALSE,FALSE,
txn10000326,devon2213@upi,cust104811,2025-07-28 11:23,31.71,merchant_payment,merch1288,user1283@upi,success,dev104811,feature_phone,qr_code,FALSE,FALSE,
txn10000327,zachary5139@upi,cust106990,2024-05-15 17:39,96.24,receive,,user3080@upi,failed,dev106990,ios,app,FALSE,FALSE,account_blocked
txn10000328,kimberly6140@upi,cust106757,2025-05-23 07:19,34.11,receive,,user2717@upi,success,dev106757,ios,intent,FALSE,FALSE,
txn10000329,tyler6776@upi,cust109220,2025-07-19 00:07,53.3,receive,,user1802@upi,success,dev109220,tablet,qr_code,FALSE,FALSE,
txn10000330,william8436@upi,cust102580,2025-05-29 18:26,25.98,receive,,user3627@upi,success,dev102580,android,app,FALSE,FALSE,
txn10000331,david1670@upi,cust103542,2024-10-13 22:12,102.87,receive,,user5200@upi,success,dev103542,android,intent,FALSE,FALSE,
txn10000332,mr.2013@upi,cust107734,2024-06-10 18:50,22.55,send,,user2690@upi,success,dev107734,tablet,intent,FALSE,FALSE,
txn10000333,lisa1267@upi,cust102337,2025-08-05 07:55,64.55,merchant_payment,merch1103,user8033@upi,success,dev102337,tablet,qr_code,FALSE,FALSE,
txn10000334,ashley7073@upi,cust109095,2025-04-13 08:55,25.11,merchant_payment,merch1221,user4835@upi,success,dev109095,android,app,FALSE,FALSE,
