alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks
alert125055,txn10025055,unusual_time,2024-12-30 02:33,TRUE,2024-12-31 17:33:08,Plant during include service hospital say against.
alert189965,txn10089965,unusual_time,2025-06-06 18:34,TRUE,2025-06-07 01:34:27,Standard away important first use run we.
alert100532,txn10000532,unusual_amount,2025-07-16 00:29,TRUE,2025-07-17 19:29:28,Recognize find lawyer sea great candidate.
alert114720,txn10014720,unusual_amount,2023-08-21 01:23,TRUE,2023-08-21 13:23:32,Simple color fill build.
alert150220,txn10050220,suspicious_login,2024-07-24 06:52,TRUE,2024-07-26 23:52:28,Customer let cause consider.
alert145919,txn10045919,frequent_failure,2022-10-12 01:22,TRUE,2022-10-14 18:22:24,Music inside international standard area specific black.
alert194832,txn10094832,unusual_time,2025-01-29 10:50,TRUE,2025-01-31 02:50:18,Four probably according government provide.
alert180167,txn10080167,unusual_time,2025-04-26 13:03,TRUE,2025-04-28 04:03:53,Build room play season lot cultural source.
alert118831,txn10018831,suspicious_login,2025-07-24 22:34,TRUE,2025-07-26 15:34:29,Easy reflect few later job.
alert116734,txn10016734,unusual_time,2025-07-27 02:33,TRUE,2025-07-28 15:33:30,Start color truth can program.
alert163475,txn10063475,unusual_time,2025-02-06 03:16,TRUE,2025-02-08 08:16:26,Only drive bag seven let increase.
alert184139,txn10084139,unusual_time,2023-04-24 05:55,TRUE,2023-04-24 11:55:23,Prepare until join him price role employee.
alert174369,txn10074369,unusual_amount,2024-10-24 23:54,TRUE,2024-10-26 09:54:08,West mission work.
alert158014,txn10058014,suspicious_login,2022-12-23 19:50,TRUE,2022-12-24 07:50:39,Wear already material summer year surface.
alert151290,txn10051290,suspicious_login,2025-04-17 09:35,TRUE,2025-04-17 14:35:00,Throughout allow my cover by.
alert186039,txn10086039,unusual_time,2025-06-20 09:35,FALSE,,Society affect agree difficult day.
alert136800,txn10036800,unusual_amount,2025-07-19 16:58,TRUE,2025-07-21 18:58:05,Sell dream situation fine program economy determine.
alert109995,txn10009995,suspicious_login,2025-06-12 01:32,FALSE,,Writer back event parent measure happy kind.
alert164790,txn10064790,unusual_amount,2025-04-09 20:26,TRUE,2025-04-10 00:26:44,Like usually collection give author rich it.
alert181016,txn10081016,unusual_amount,2025-04-24 13:09,TRUE,2025-04-25 02:09:09,Three thank it catch say course.
alert103317,txn10003317,suspicious_login,2025-04-05 03:44,TRUE,2025-04-05 10:44:27,Growth camera power yourself strategy key here.
alert179368,txn10079368,unusual_time,2025-07-31 00:21,TRUE,2025-07-31 11:21:03,Born later prepare exist difficult Congress road.
alert180149,txn10080149,unusual_time,2024-07-15 21:27,TRUE,2024-07-18 01:27:15,Population field as amount easy voice.
alert162859,txn10062859,unusual_time,2025-07-04 17:43,TRUE,2025-07-06 20:43:30,Center office growth great author.
alert131027,txn10031027,frequent_failure,2025-08-04 16:13,FALSE,,Two answer recently beyond.
alert167300,txn10067300,unusual_time,2024-06-14 17:59,FALSE,,Serious pretty task whose.
alert158446,txn10058446,unusual_time,2024-11-12 22:12,TRUE,2024-11-13 22:12:23,Film nice special former important room point six.
alert157543,txn10057543,unusual_amount,2025-04-26 00:50,TRUE,2025-04-26 10:50:27,Sit benefit ready table right year.
alert117942,txn10017942,unusual_amount,2022-12-15 11:18,FALSE,,Political partner public behavior food speech recent cut.
alert159023,txn10059023,unusual_time,2024-12-13 23:27,TRUE,2024-12-14 00:27:39,Attack ahead compare miss call tough word.
alert140709,txn10040709,suspicious_login,2025-02-15 06:43,FALSE,,Food almost fact various if near front.
alert159167,txn10059167,unusual_amount,2025-05-26 09:31,TRUE,2025-05-27 01:31:46,Chance grow laugh glass minute within think lawyer.
alert149969,txn10049969,frequent_failure,2024-11-26 13:09,TRUE,2024-11-29 08:09:28,Own population represent.
alert144511,txn10044511,suspicious_login,2025-07-06 02:05,TRUE,2025-07-07 07:05:23,Food several together along.
alert104989,txn10004989,suspicious_login,2025-05-11 18:04,TRUE,2025-05-12 22:04:57,Few ground result then.
alert181952,txn10081952,frequent_failure,2024-04-12 13:43,TRUE,2024-04-14 10:43:19,Situation arm recognize new.
alert112836,txn10012836,suspicious_login,2025-07-13 22:55,TRUE,2025-07-16 16:55:43,What apply strategy pressure.
alert149572,txn10049572,frequent_failure,2025-05-03 20:06,TRUE,2025-05-05 16:06:04,Drop level check letter bill mind instead really.
alert107963,txn10007963,unusual_amount,2024-06-09 00:55,TRUE,2024-06-09 21:55:18,Congress much nation cup.
alert175880,txn10075880,suspicious_login,2025-02-11 14:17,TRUE,2025-02-13 06:17:53,Practice next quality watch car real close camera.
alert127544,txn10027544,unusual_amount,2025-03-28 03:58,FALSE,,Indicate minute standard same.
alert187238,txn10087238,frequent_failure,2024-11-03 19:34,TRUE,2024-11-06 04:34:41,Truth sport leg medical discover mention off think.
alert169497,txn10069497,frequent_failure,2025-07-07 09:13,TRUE,2025-07-09 06:13:43,Goal fish much health various have option.
alert158210,txn10058210,unusual_amount,2025-01-12 19:06,TRUE,2025-01-14 13:06:53,Hair reflect offer teacher soon beyond suffer.
alert194527,txn10094527,suspicious_login,2024-09-15 07:09,TRUE,2024-09-15 16:09:57,Myself down sell reality.
alert119720,txn10019720,unusual_amount,2024-09-16 22:34,TRUE,2024-09-18 08:34:44,Parent trouble morning son.
alert157357,txn10057357,frequent_failure,2025-05-16 23:24,TRUE,2025-05-17 21:24:32,Choose image tend already response true reflect blue.
alert149918,txn10049918,unusual_time,2023-09-09 17:17,TRUE,2023-09-10 22:17:59,Some compare show provide public.
alert168310,txn10068310,unusual_time,2025-06-24 02:47,FALSE,,Sort help size position window.
alert104125,txn10004125,suspicious_login,2025-04-22 14:47,TRUE,2025-04-23 06:47:41,Soon local dinner sister will ask month.
alert178155,txn10078155,suspicious_login,2025-07-30 08:28,TRUE,2025-07-30 23:28:37,Him focus management create main physical put friend.
alert149061,txn10049061,unusual_time,2025-05-23 08:23,TRUE,2025-05-24 11:23:12,House area shake production song customer main.
alert189426,txn10089426,suspicious_login,2023-07-28 08:00,TRUE,2023-07-30 13:00:43,Choose indicate send line play top quickly.
alert105364,txn10005364,unusual_time,2025-07-04 10:48,FALSE,,Beat compare message ball baby former simple green.
alert138128,txn10038128,suspicious_login,2024-11-28 16:30,TRUE,2024-12-01 16:30:52,Music write answer later matter real past.
alert130148,txn10030148,unusual_time,2024-09-27 02:01,TRUE,2024-09-29 01:01:29,Degree government although.
alert166019,txn10066019,unusual_time,2024-01-24 09:54,FALSE,,Matter still fear sister.
alert121517,txn10021517,suspicious_login,2023-02-09 01:05,TRUE,2023-02-10 12:05:06,Standard finish bed early few prepare those hospital.
alert120176,txn10020176,unusual_amount,2024-11-18 08:40,TRUE,2024-11-19 22:40:19,Success charge sound often.
alert178782,txn10078782,suspicious_login,2025-07-19 19:23,TRUE,2025-07-20 22:23:29,Stuff room different.
alert193956,txn10093956,suspicious_login,2025-07-15 03:39,TRUE,2025-07-16 13:39:23,Base analysis without agency.
alert186972,txn10086972,suspicious_login,2024-04-03 14:34,TRUE,2024-04-04 06:34:36,Measure some collection worry music option different.
alert147886,txn10047886,unusual_time,2023-11-12 16:55,FALSE,,Occur the woman trade.
alert172724,txn10072724,unusual_time,2025-07-22 07:59,FALSE,,Consumer simply difference with.
alert174723,txn10074723,frequent_failure,2025-07-02 03:17,TRUE,2025-07-04 16:17:33,Dog item car small.
alert145755,txn10045755,unusual_amount,2024-10-19 12:57,TRUE,2024-10-20 18:57:30,Modern not game something never.
alert185775,txn10085775,frequent_failure,2025-03-22 20:19,TRUE,2025-03-24 01:19:32,White until investment hot event water either somebody.
alert159662,txn10059662,frequent_failure,2024-11-10 03:50,TRUE,2024-11-12 08:50:50,Rule save never small much stage.
alert193454,txn10093454,unusual_amount,2025-07-23 13:24,TRUE,2025-07-24 10:24:02,This evidence nothing left important media.
alert106814,txn10006814,frequent_failure,2025-06-01 15:06,TRUE,2025-06-02 03:06:00,Fine second after hospital sure.
alert111125,txn10011125,unusual_amount,2025-06-09 16:44,TRUE,2025-06-09 21:44:20,Teacher hard public reason suffer notice.
alert180057,txn10080057,unusual_amount,2025-06-28 17:07,TRUE,2025-07-01 16:07:39,Whole hear environment ready step.
alert169177,txn10069177,unusual_amount,2024-06-07 21:39,TRUE,2024-06-10 11:39:36,Everyone friend including crime social and stage door.
alert104589,txn10004589,unusual_amount,2025-07-22 20:25,TRUE,2025-07-25 19:25:34,Suggest of capital adult.
alert129210,txn10029210,frequent_failure,2025-07-18 10:41,TRUE,2025-07-21 09:41:33,Human great natural while consider pattern although.
alert145088,txn10045088,frequent_failure,2025-08-02 01:53,TRUE,2025-08-02 11:53:00,Fly music Mrs remember.
alert100665,txn10000665,unusual_time,2025-01-06 08:20,TRUE,2025-01-06 12:20:02,Myself center east truth perhaps newspaper today.
alert145047,txn10045047,suspicious_login,2025-05-14 12:37,TRUE,2025-05-16 23:37:38,Stay those show may hundred.
alert174356,txn10074356,frequent_failure,2024-05-04 14:36,TRUE,2024-05-05 13:36:36,Particular lead floor almost write big.
alert102808,txn10002808,unusual_amount,2024-05-18 16:25,FALSE,,Walk school car lawyer develop since nature.
alert113124,txn10013124,frequent_failure,2025-06-24 03:49,TRUE,2025-06-24 21:49:39,Different should pretty light season run teach.
alert182622,txn10082622,suspicious_login,2024-02-13 15:18,TRUE,2024-02-15 23:18:51,Suggest political write need.
alert196623,txn10096623,unusual_time,2025-08-04 06:33,TRUE,2025-08-04 23:33:09,Tell take vote.
alert199190,txn10099190,unusual_time,2023-09-30 08:50,FALSE,,Better because study know along return voice.
alert121256,txn10021256,unusual_time,2024-11-22 03:52,TRUE,2024-11-22 05:52:04,Sport election amount begin.
alert178472,txn10078472,unusual_amount,2025-07-31 21:43,TRUE,2025-08-03 21:43:31,Article case item attention event sister.
alert105651,txn10005651,suspicious_login,2025-07-01 21:22,TRUE,2025-07-02 02:22:08,Treatment become hot term.
alert141786,txn10041786,unusual_time,2025-04-16 13:13,TRUE,2025-04-19 10:13:09,Six action head hair nothing let low.
alert103374,txn10003374,suspicious_login,2025-03-27 19:04,TRUE,2025-03-30 10:04:44,Family simply wife eye.
alert191027,txn10091027,unusual_amount,2024-10-13 14:03,TRUE,2024-10-15 21:03:28,Song interesting radio manager teacher under black traditional.
alert164554,txn10064554,unusual_time,2025-04-16 12:34,TRUE,2025-04-19 12:34:48,Let or start study especially.
alert127229,txn10027229,unusual_time,2025-01-16 08:47,TRUE,2025-01-17 23:47:03,Issue the those who.
alert172502,txn10072502,unusual_amount,2024-08-30 10:13,TRUE,2024-08-31 16:13:40,Art change south standard front husband.
alert108433,txn10008433,suspicious_login,2025-08-04 00:30,TRUE,2025-08-06 08:06:42,Our church mouth yard dark.
alert147874,txn10047874,frequent_failure,2025-07-18 04:59,TRUE,2025-07-19 16:59:55,Prove amount hand four time.
alert117888,txn10017888,frequent_failure,2025-07-19 03:12,FALSE,,Leave above play happy.
alert130208,txn10030208,unusual_time,2025-08-04 21:04,TRUE,2025-08-06 08:06:42,Focus begin prevent history management.
alert112932,txn10012932,suspicious_login,2024-05-25 16:48,TRUE,2024-05-28 10:48:07,Affect situation listen.
alert117424,txn10017424,unusual_amount,2024-07-22 13:42,TRUE,2024-07-25 09:42:10,Wide sign similar risk piece wide.
alert120915,txn10020915,suspicious_login,2022-06-29 01:09,TRUE,2022-06-30 08:09:03,Color college office long sea Mr wide.
alert155278,txn10055278,unusual_time,2025-04-08 11:37,TRUE,2025-04-09 06:37:45,Total coach course exist.
alert198994,txn10098994,suspicious_login,2025-06-25 22:53,TRUE,2025-06-28 14:53:45,Traditional suffer seat high.
alert181379,txn10081379,suspicious_login,2024-11-12 10:38,TRUE,2024-11-12 11:38:21,Story position big.
alert113204,txn10013204,suspicious_login,2025-03-22 18:16,TRUE,2025-03-24 20:16:20,Wife analysis seem oil another.
alert139707,txn10039707,suspicious_login,2025-06-29 11:42,TRUE,2025-06-29 19:42:28,Soon analysis seven site produce scientist.
alert100235,txn10000235,unusual_amount,2024-11-15 15:00,TRUE,2024-11-18 12:00:38,Now name ok but current religious.
alert168479,txn10068479,unusual_amount,2023-07-16 03:28,FALSE,,Character quickly impact own free move.
alert166371,txn10066371,suspicious_login,2025-07-26 12:29,TRUE,2025-07-26 19:29:35,Board any create focus.
alert115287,txn10015287,suspicious_login,2025-02-16 13:01,TRUE,2025-02-16 23:01:42,Process in begin agency.
alert120743,txn10020743,unusual_amount,2025-06-28 23:05,TRUE,2025-07-01 19:05:49,Morning low guess director.
alert197121,txn10097121,unusual_time,2024-07-12 23:16,TRUE,2024-07-15 10:16:42,Quite top Mr face head growth course member.
alert132024,txn10032024,unusual_time,2025-08-04 03:02,TRUE,2025-08-05 20:02:14,Staff mean sea sure argue nor.
alert100777,txn10000777,unusual_time,2023-09-13 11:59,TRUE,2023-09-15 13:59:48,Meet education sport sea.
alert112048,txn10012048,unusual_amount,2025-08-05 14:17,TRUE,2025-08-06 08:06:42,Action writer remain through perhaps wind.
alert128803,txn10028803,unusual_amount,2023-03-28 06:59,TRUE,2023-03-30 01:59:35,Remain become keep democratic three civil policy happy.
alert146616,txn10046616,unusual_amount,2025-07-25 09:46,FALSE,,Republican bag describe rule address write develop.
alert137644,txn10037644,suspicious_login,2025-07-28 15:55,TRUE,2025-07-29 03:55:53,Food itself decade whatever hospital respond.
alert193609,txn10093609,unusual_time,2024-03-15 05:14,TRUE,2024-03-16 23:14:53,Control positive writer article a training figure.
alert113884,txn10013884,unusual_amount,2024-04-18 08:05,TRUE,2024-04-19 04:05:10,Less radio discuss.
alert130301,txn10030301,unusual_amount,2025-06-16 01:45,FALSE,,Son important cell stage four individual analysis.
alert158636,txn10058636,unusual_time,2025-04-08 00:02,TRUE,2025-04-09 09:02:19,Type remember American economic activity.
alert176093,txn10076093,unusual_amount,2025-04-15 06:15,TRUE,2025-04-16 11:15:45,Carry mention agent those administration fly party production.
alert186284,txn10086284,unusual_amount,2025-06-24 05:29,TRUE,2025-06-26 00:29:11,Message son food war short key need front.
alert114925,txn10014925,unusual_time,2025-05-05 03:00,TRUE,2025-05-07 10:00:58,American strategy process them maybe four.
alert155239,txn10055239,frequent_failure,2025-05-06 02:15,TRUE,2025-05-07 06:15:40,Him economic girl ready last participant pay.
alert179078,txn10079078,frequent_failure,2025-03-06 09:09,TRUE,2025-03-08 19:09:29,Fly weight ago recognize above raise plan.
alert135385,txn10035385,frequent_failure,2024-06-06 12:01,TRUE,2024-06-07 01:01:18,Happy art behavior.
alert115074,txn10015074,unusual_amount,2025-04-13 04:44,FALSE,,Something within else find office authority politics.
alert149815,txn10049815,unusual_time,2025-01-27 21:57,TRUE,2025-01-30 07:57:24,Which race move later rest operation leader.
alert179704,txn10079704,unusual_time,2025-07-02 15:28,TRUE,2025-07-05 07:28:27,Him line particular organization against story bring.
alert117076,txn10017076,unusual_time,2024-04-06 22:41,TRUE,2024-04-07 10:41:25,Crime deal begin last.
alert129573,txn10029573,suspicious_login,2025-04-01 06:35,TRUE,2025-04-04 06:35:35,Firm cause wish debate maintain.
alert198662,txn10098662,unusual_amount,2025-06-22 04:18,TRUE,2025-06-23 16:18:24,Drop seek find purpose become about note.
alert112746,txn10012746,unusual_amount,2025-03-27 18:35,TRUE,2025-03-28 04:35:56,Type bad care director while.
alert181833,txn10081833,frequent_failure,2025-08-04 00:41,FALSE,,Exist fly significant piece benefit image air.
alert160524,txn10060524,suspicious_login,2024-03-23 16:54,TRUE,2024-03-25 01:54:20,Marriage plant science production.
alert191644,txn10091644,unusual_time,2023-12-22 09:43,FALSE,,Magazine road soon.
alert120794,txn10020794,frequent_failure,2025-07-28 22:28,TRUE,2025-07-30 04:28:02,Suffer here thus five.
alert107192,txn10007192,unusual_time,2024-11-15 18:26,FALSE,,Toward seat health grow.
alert108168,txn10008168,unusual_amount,2025-07-31 14:53,TRUE,2025-08-02 17:53:32,Kid probably effort run rest table country sister.
